ID,Name,Age,Nationality
242691,Darío Cáceres,22,Paraguay
251462,David Boateng,19,England
246974,Diogo dos Santos Cabral,21,Portugal
248575,Dominik Kother,20,Germany
242217,Edo Kayembe,22,DR Congo
251534,Eduardo de Sousa Santos,21,Brazil
243914,Efkan Bekiroglu,24,Germany
244724,Emil Frederiksen,19,Denmark
244725,Evert Linthorst,20,Netherlands
246312,Fabio Lopes,18,Portugal
242102,Florian Mayer,21,Germany
247950,Gabriel Simion,22,Romania
242324,Gaëtan Robail,26,France
243122,Isak Magnusson,22,Sweden
246279,Iván Martos Campillo,23,Spain
246928,Iván Martín Núñez,21,Spain
242435,Jack Wakely,18,England
247166,James Olayinka,18,England
245286,Jan amb?rek,19,Czech Republic
242034,Jorge Díaz Price,20,Mexico
244191,Joseph Anang,19,England
251555,Josh Eccles,20,England
244416,João Sabino Mendes Neto Saraiva,25,Portugal
245219,Juan Hernández García,25,Spain
247038,Justin Haak,18,United States
250766,Kastriot Imeri,20,Switzerland
247407,Kevin Mouanga,19,France
250991,Leon Bell Bell,23,Cameroon
244048,Luis Coordes,21,Dominican Republic
244201,Luke Jephcott,20,Wales
246421,Luká Huek,19,Czech Republic
251719,Mateo Farrero,27,Ecuador
244891,Mateusz ?yro,21,Poland
251478,Nelson Agho,16,England
246326,Noah Chilvers,19,England
242969,Noam Baumann,24,Switzerland
243256,Oleksandr Pikhalyonok,23,Ukraine
246947,Paul Akouokou,22,Ivory Coast
241985,Pep Biel Mas Jaume,23,Spain
245023,Petar Mi?in,21,Serbia
245397,Peter Gwargis,19,Sweden
246564,Ricardo Grigore,21,Romania
243278,Ryan Cassidy,19,Republic of Ireland
246422,Sidnei Tavares,17,Portugal
242854,Stephen Walker,19,England
243866,Thomas Gundelund,18,Denmark
243252,Tom Hamer,20,England
244684,Vitalie Damascan,21,Moldova
242395,Willy Semedo,26,France
251335,Woyo Coulibaly,21,France
244076,Yari Otto,21,Germany
238341,Alan Dzabana,23,France
240653,Alasana Manneh,22,Gambia
235375,Aldair Quintana,25,Colombia
241588,Antonio Moya Vega,21,Spain
238491,Aramide Oteh,21,England
237525,Arnaud Bodart,22,Belgium
234033,Borja Lasso De La Vega,26,Spain
237316,Brandon Cooper,20,Wales
236924,Bruno Ricardo Valdez Wilson,23,Portugal
234708,Charlie Rowan,21,England
240215,Christian Capone,21,Italy
241984,Cory Burke,28,Jamaica
241964,Dior Angus,26,England
239822,Eduardo Tercero,24,Mexico
238458,Eetu Vertainen,21,Finland
234870,Efecan Karaca,30,Turkey
240535,Ellis Chapman,18,England
239540,Eoin Toal,21,Northern Ireland
239394,Florian Flecker,24,Austria
238805,Florian Hansch,24,Germany
240946,Francis Jno-Baptiste,20,England
241477,Francisco Callejón Segura,22,Spain
241140,Francisco López Manzanara,23,Spain
239558,Godfried Roemeratoe,20,Netherlands
237307,Henry Wingo,24,United States
235519,Ibrahim Dreevi?,23,Kosovo
238995,Innes Cameron,19,Scotland
234099,Jack Aitchison,19,Scotland
237252,Jakob Nerwinski,25,United States
241046,Jonás Romero,19,Argentina
239461,José Alberto Castillo,25,Mexico
240024,Julien Serrano,22,France
238941,Jure Balkovec,25,Slovenia
239215,Kelechi Nwakali,22,Nigeria
238674,Kevin Broll,24,Germany
236664,Leonel Rivas,20,Argentina
237333,Louis Verstraete,21,Belgium
238188,Luke McCormick,21,England
236692,Marc Gual Huguet,24,Spain
240216,Marco Carraro,22,Italy
238009,Martin Frese,22,Denmark
237209,Matej Mitrovi?,26,Croatia
233924,Maximiliano Lovera,21,Argentina
240082,Mikhail Lysov,22,Russia
240604,Mitchell Clark,20,Wales
237051,Mohamed Buya Turay,25,Sierra Leone
235706,Murilo Oliveira de Freitas,24,Brazil
240953,Nahuel Tenaglia,24,Argentina
234803,Nathan Baxter,20,England
240807,Oli Shaw,22,Scotland
237490,Patrick Sontheimer,21,Germany
241953,Regan Slater,20,England
240921,Ronald Hernández,22,Venezuela
240570,Sambou Sissoko,21,France
241534,Sean McLoughlin,23,Republic of Ireland
238450,Sean Raggett,26,England
241872,Sergio Barreto,21,Argentina
237155,Silas Gnaka,21,Ivory Coast
241076,Steven Benda,21,Germany
239589,Wilfried Kanga,22,France
225509,Aaron Collins,23,Wales
224438,Adam Buksa,23,Poland
226786,Alex Bono,26,United States
222422,Alex Jakubiak,22,Scotland
224570,Anthony Jackson-Hamel,26,Canada
226805,Axel Sjöberg,29,Sweden
231073,Boris Radunovi?,24,Serbia
230885,Bruno Henrique Pinto,25,Brazil
226299,Bryan Róchez,25,Honduras
227759,Calvin Miller,21,Scotland
231012,Carlos de Pena,28,Uruguay
225542,Charlie Colkett,23,England
233121,Cheick Timite,22,Ivory Coast
232102,Conor Masterson,21,Republic of Ireland
228382,Dan Agyei,23,England
233840,Eboue Kouassi,22,Ivory Coast
223537,Emil Berggreen,27,Denmark
230074,Enock Kwateng,23,France
231624,Fabian Schleusener,28,Germany
232670,Fernando Zampedri,32,Argentina
229649,Gabriel Suazo,22,Chile
222286,Gautier Lloris,24,France
230665,Gustavo Affonso Sauerbeck,27,Brazil
230414,Igor Paolo Madinha Eustáquio,24,Brazil
229361,Iker Undabarrena,25,Spain
223073,Jack Muldoon,31,England
225381,Jacopo Petriccione,25,Italy
233092,Joaquín Pereyra,21,Argentina
228894,Joe Ward,24,England
233040,Jonathan Augustinsson,24,Sweden
229896,Jordi Calavera Espinach,24,Spain
231545,João Miguel Macedo da Silva,25,Portugal
232117,Julien Dacosta,24,France
222411,Jérôme Prior,24,France
230381,Kauê Enaldo Lima Rodrigues,24,Brazil
224841,Kevin Diks,23,Netherlands
225317,Kevin Nisbet,23,Scotland
227895,Kris Twardek,23,Canada
228645,Lukas Görtler,26,Germany
225775,Marc Bola,22,England
225811,Marlos Moreno,22,Colombia
227675,Marvin Johnson,29,England
224302,Mateusz Wieteska,23,Poland
229236,Matthieu Udol,24,France
224662,Maurice Multhaup,23,Germany
233292,Miguel Barbieri,26,Argentina
225117,Nicolas Haas,24,Switzerland
226698,Nicolás Giménez,23,Argentina
232174,Oliver Hawkins,28,England
222215,Petter Strand,25,Norway
225853,Rayan Raveloson,23,Madagascar
225536,Rezan Corlu,22,Denmark
228704,Sai van Wermeskerken,26,Japan
231540,Scott Wharton,22,England
223747,Stephen Kingsley,24,Scotland
231979,Tsubasa Endoh,26,Japan
226720,Witiness João Quembo,23,Mozambique
224591,Yann Bodiger,25,France
233138,Yu Kobayashi,32,Japan
222204,Yunding Cao,30,China PR
217620,Abdoulaye Seck,28,Senegal
205008,Adryan Oliveira Tavares,24,Brazil
220475,Alberto Grassi,25,Italy
210333,Alexander Szymanowski,30,Argentina
220921,Anderson Esiti,26,Nigeria
208374,Andrew Wooten,30,United States
208549,Andy Rose,30,Australia
212518,Badra Ali Sangaré,34,Ivory Coast
220245,Bongani Zungu,27,South Africa
213339,Bradley Garmston,25,Republic of Ireland
215086,Brayan Cortés,25,Chile
204217,Charlie Wyke,27,England
204519,Cuco Martina,29,Curacao
218208,César Fuentes,27,Chile
204920,Damian Zbozie?,31,Poland
212485,Danny Bakker,25,Netherlands
220540,Danny Bejarano,26,Bolivia
208700,Danny Blum,29,Germany
204841,Duvier Riascos,33,Colombia
211060,Elson Ferreira de Souza,30,Brazil
215144,Emanuel Insúa,29,Argentina
207943,Ewerton da Silva Pereira,27,Brazil
216796,Federico Cartabia,25,Argentina
220669,Fejiri Okenabirhie,24,England
204210,Florin Gardo?,31,Romania
213064,Francisco Calvo,27,Costa Rica
204412,George Saville,27,Northern Ireland
214877,Henrik Bjørdal,23,Norway
213612,Hosam Aiesh,25,Sweden
208309,Ibrahima Cissé,25,Guinea
210468,Ilya Kutepov,26,Russia
220150,Jean Deza,27,Peru
213317,Jin Su Kim,28,Korea Republic
206430,Joe Pigott,26,England
213693,Joe Rothwell,25,England
208645,Jordan Moore-Taylor,26,England
219216,Josh Windass,26,England
215568,José Manuel García Naranjo,25,Spain
212125,Lazar Markovi?,24,Serbia
220509,Lorenzo Venuti,25,Italy
206562,Louis Thompson,25,Wales
206152,Luciano Aued,33,Argentina
220638,Luis Miguel Sánchez Benítez,28,Spain
210703,Luka ?or?evi?,25,Montenegro
209621,Mattheus A. Gama de Oliveira,25,Brazil
207935,Matías Dituro,33,Argentina
219449,Mirnes Pepi?,24,Montenegro
206254,Miroslav Stevanovi?,29,Bosnia Herzegovina
210366,Niklas Lomb,26,Germany
205559,Nouha Dicko,27,Mali
206171,Ocimar Almeida Júnior,31,Brazil
206222,Pedro Bigas Rigo,29,Spain
213717,Petteri Forsell,29,Finland
209440,Romário Ricardo da Silva,29,Brazil
220139,Sammie Szmodics,24,England
214948,Sebastian Schonlau,25,Germany
219582,Steven Fortes,28,Cape Verde
212879,Sven Michel,29,Germany
219793,Thomas Didillon,24,France
212714,Tiago Casasola,23,Argentina
198843,Aday Benítez Caraballo,32,Spain
178393,Alessio Cerci,31,Italy
187208,Alfredo Saldívar,30,Mexico
199986,Anaitz Arbilla Zabala,33,Spain
198554,Anthony Ujah,29,Nigeria
201043,Brecht Dejaegere,29,Belgium
198553,Cristian Gamboa,30,Costa Rica
199829,David Timor Copoví,30,Spain
183414,Davide Di Gennaro,32,Italy
191164,Fidel Martínez,30,Ecuador
202512,Florian Hartherz,27,Germany
202207,Galin Ivanov,32,Bulgaria
192087,Georgiy Schennikov,29,Russia
198230,Germán Sánchez Barahona,33,Spain
189514,Harrison Afful,34,Ghana
190738,Håvard Nielsen,26,Norway
197480,Idriss Saadi,28,Algeria
196942,Iñigo Pérez Soto,32,Spain
200588,Jeong Ho Hong,30,Korea Republic
193713,Jiegei Qian,28,China PR
184643,Jorge Villafaña,30,United States
198704,Josh McEachran,27,England
183593,Joshua John,31,Aruba
192009,José Antonio Rodríguez,27,Mexico
194163,Jukka Raitala,31,Finland
186598,Kyle Naughton,31,England
199074,Lacina Traoré,28,Ivory Coast
194053,Lasse Sobiech,29,Germany
198175,Luc Castaignos,26,Netherlands
190195,Mamadou Samassa,30,Mali
190666,Manuel Gulde,29,Germany
181375,Marcelo Martins,33,Bolivia
189868,Mark Marshall,33,Jamaica
201136,Maxime Colin,28,France
184089,Mehdi Carcela-González,31,Morocco
183936,Mitchell Donald,31,Netherlands
196976,Nathan Cameron,28,England
193945,Necip Uysal,29,Turkey
190432,Oier Sanjurjo Maté,34,Spain
191044,Pa Modou Jagne,29,Gambia
192397,Rafael Cabral Barbosa,30,Brazil
200806,Richard Smallwood,29,England
200689,Ryan Leonard,28,England
193884,Sam Clucas,29,England
190780,Sean Johnson,31,United States
186422,Sean Scannell,29,Republic of Ireland
177934,Sidney Sam,32,Germany
186452,Siem de Jong,31,Netherlands
179549,Stefan Maierhofer,37,Austria
198288,Steven Beitashour,33,Iran
200922,Sven Schipplock,31,Germany
196150,Teófilo Gutiérrez,35,Colombia
185316,Thomas Rogne,30,Norway
177475,Tobias Sippel,32,Germany
194785,Tom Flanagan,28,Northern Ireland
194361,Tomoaki Makino,33,Japan
192427,Uílson de Souza Paula Júnior,31,Brazil
199511,Wesley Lautoa,32,New Caledonia
200275,Youness Mokhtar,28,Morocco
199800,Zakarya Bergdich,31,Morocco
49000,Allan McGregor,38,Scotland
135043,Anders Lindegaard,36,Denmark
142902,Andriy Pyatov,36,Ukraine
164505,Brad Guzan,35,United States
149184,Christian Maggio,38,Italy
139296,David Nugent,35,England
177448,Gustav Svensson,33,Sweden
165247,Itumeleng Khune,33,South Africa
169498,Joe Garner,32,England
165190,Joe Ledley,33,Wales
162893,Johan Djourou,32,Switzerland
169181,Kenneth Vermeer,34,Netherlands
158942,Leonardo de Matos Cruz,34,Brazil
172786,Marco Mancosu,31,Italy
176481,Mevlüt Erdinç,33,Turkey
146111,Mikel Rico Moreno,35,Spain
173160,Nicolas Viola,30,Italy
1109,Paolo Maldini,40,Italy
26709,Rafael Márquez,38,Mexico
144622,Raffael Caetano de Araújo,34,Brazil
173703,Rhys Williams,29,Australia
159287,Riccardo Montolivo,33,Italy
7289,Rio Ferdinand,35,England
168585,Ron Vlaar,35,Netherlands
158144,Salvador Sevilla López,36,Spain
53985,Simon Royce,47,England
162220,Sinan Bolat,31,Turkey
172425,Souleymane Bamba,35,Ivory Coast
54013,Stewart Downing,34,England
257236,André Becker,23,Germany
256373,Birsent Karagaren,27,Bulgaria
257243,Eliel Peretz,23,Israel
258486,Erdo?an Kaya,19,Turkey
257028,Felix Kerber,17,Austria
256486,Ilias Takidine,19,Belgium
257438,Isaak Davies,18,Wales
257090,Ismaël Doukouré,16,France
258613,Jayden Campbell,17,England
258168,Jayden Oosterwolde,19,Netherlands
256731,Jean-Philippe Krasso,22,France
258371,Josep María Chavarría Pérez,22,Spain
257859,Martin Niøten Palumbo,18,Norway
256692,Moustapha Name,25,Senegal
259070,Pau Víctor Delgado,18,Spain
259083,Salifou Diarrassouba,18,Burkina Faso
257507,Steve Mvoué,18,Cameroon
258341,Uriel Juvé Balero,20,Spain
258736,Vani Da Silva,17,England
257234,Yanis Hamache,20,France
251743,Adit Ginti,26,India
251582,Adrián Sz?ke,22,Hungary
253122,Amadou Dante,19,Mali
251988,Andrea Colpani,21,Italy
252464,Andrew Dallas,20,Scotland
250996,Anthony Roczen,20,Germany
256199,Anthony Valencia,16,Ecuador
252162,Ayase Ueda,21,Japan
247354,Benji Michel,22,United States
251309,Bryan Soumaré,21,France
256029,Cameron Dunbar,17,United States
252082,Charles-Andreas Brym,21,Canada
252011,Daylam Meddah,17,France
246454,Dominic Revan,19,England
251227,Eduardo Mingotes Pelegrín,24,Spain
252858,Edvard Sandvik Tagseth,19,Norway
254319,Elliot Gómez López,21,Spain
251390,Ensar Arslan,18,Germany
246141,Filip Holender,25,Hungary
253028,Gabriele Plechero,16,Italy
252840,Gianluca Bucci,17,England
247476,Hassani Dotson,23,United States
248075,Ionu? Pan?îru,24,Romania
251973,Issah Salou,21,Niger
246918,Jaume Grau Ciscar,23,Spain
253275,Jesús Trindade,26,Uruguay
254654,Joaquín Fernández,21,Uruguay
254623,Joaquín Piquerez,21,Uruguay
256249,Joaquín Zeballos,23,Uruguay
254142,Joe Bell,21,New Zealand
250842,Joel Graterol,23,Venezuela
255956,Joel Waterman,24,Canada
253718,Juan Ramírez,23,Uruguay
246713,Ken Nkuba,18,Belgium
253008,Kevin Álvarez,21,Mexico
254552,Kian Harratt,18,England
252876,Kleandro Lleshi,20,Albania
256219,Luca Horn,21,Germany
252239,Lucas González,20,Argentina
251990,Lucas Queiroz Canteiro,19,Brazil
251827,Mads Fagerli Halsøy,18,Norway
247869,Maksim Glushenkov,20,Russia
251504,Manconi Soriano Mané,24,Guinea Bissau
246184,Marc-Olivier Doué,19,France
246951,Marvin Loría,23,Costa Rica
251981,Matthieu Huard,22,France
247071,Mohammed Abdulrahman,31,United Arab Emirates
255912,Muhammadu Faal,23,England
255266,Obed Nkambadio,17,France
248329,Oliver Petersen,18,Norway
251908,Oliver Villadsen,18,Denmark
255343,Patrik Hellebrand,21,Czech Republic
252270,Pierre Cornud,23,France
256098,Richard Ledezma,18,United States
255031,Robbie Robinson,21,United States
252757,Ronan McKinley,18,England
251473,Ryan Campbell-Gordon,19,England
247213,Sibiry Keita,19,Mali
251002,Sirlord Conteh,23,Germany
247968,Valentin Cre?u,31,Romania
242427,Adrián Mora,22,Mexico
244251,Alon Turgeman,29,Israel
245016,Amadou Ciss,20,Senegal
244142,Andrei Radu,23,Romania
241599,Billy Crellin,20,England
241485,Binbin Chen,22,China PR
243728,Birkan Kirdar,18,Australia
244628,Braian Samudio,24,Paraguay
244588,Brandon Baiye,18,Belgium
242423,Callum Wright,19,England
240040,Carlo Holse,21,Denmark
245087,Clément Bayiha,21,Canada
240563,Dimitrios Emmanouilidis,19,Greece
245054,Dong Kyung Lee,22,Korea Republic
240728,Duplexe Tchamba,21,Cameroon
244940,Emir Karic,23,Austria
242202,Ferdy Druijf,22,Netherlands
240196,Fidel Escobar,25,Panama
241670,Filip Bradari?,28,Croatia
242489,Francisco Jesús Crespo García,23,Spain
242002,Guido Mainero,25,Argentina
243521,Iván Erquiaga,22,Argentina
241586,Iñigo Muñoz Cuevas,23,Spain
243696,Jack Nolan,19,England
239986,Javier Alonso Bello,21,Spain
242359,Jorge Filipe Oliveira Fernandes,23,Portugal
242995,Joseph Mora,27,Costa Rica
241128,Josua Mejías,22,Venezuela
240860,José Alonso Lara,20,Spain
244762,Lamine Diabyfadiga,19,France
242240,Louis D'Arrigo,18,Australia
243641,Luka Adi?,21,Serbia
244746,Lévi Ntumba,19,France
243876,Mads Frøkjær-Jensen,20,Denmark
245652,Makhtar Gueye,22,Senegal
244685,Marius Mouandilmadji,21,Chad
244456,Martin Erli?,22,Croatia
242196,Matt Real,20,United States
245347,Maximilian Bauer,20,Germany
240992,Nahuel Estévez,24,Argentina
241628,Nicholas Pierini,21,Italy
242600,Nicklas Strunck,20,Denmark
242270,Nikolas palek,23,Slovakia
244179,Noel Niemann,20,Germany
239980,Ovidiu Popescu,26,Romania
243354,Philipp Sander,22,Germany
244250,Prince Osei Owusu,23,Germany
239944,Robert Taylor,25,Finland
244319,Ross Stewart,23,Scotland
243132,Ruben Droehnle,21,France
244641,Santiago Ormeño,26,Mexico
246057,Sebastián Méndez,23,Ecuador
243100,Shuai Li,25,China PR
239989,Terence Vancooten,22,Guyana
241960,Timo Stavitski,19,Finland
240100,Tommaso Augello,25,Italy
243477,Tomás Badaloni,20,Argentina
242677,Václav Drchal,19,Czech Republic
245459,Xian Emmers,19,Belgium
245987,Yoan Zouma,21,France
236495,Aaron Bolger,20,Republic of Ireland
239028,Aboubakary Koita,21,Belgium
237378,Alex Dobre,21,Romania
232413,Anfernee Dijksteel,23,Netherlands
238177,Anthony Hartigan,20,England
234072,Anthony Ralston,21,Scotland
237448,Antonio Delamea,29,Slovenia
236818,Arthur Read,20,England
234172,Barnabás Bese,26,Hungary
236885,Brandon Vazquez,21,United States
237509,Bryan Lasme,21,France
238570,Bum Keun Song,22,Korea Republic
234087,Callum Styles,20,England
234941,Cameron Pring,22,England
238091,Christian Dahle Borchgrevink,21,Norway
236997,Cristian Salvador González,25,Spain
232009,Dren Feka,23,Kosovo
236591,Edi Sylisufaj,20,Sweden
235368,Edson Torres,22,Mexico
236553,Elias Huth,23,Germany
232107,Eric Oelschlägel,23,Germany
232296,Fahd Moufi,23,Morocco
237242,Felipe Román,24,Colombia
236661,Florian Baak,21,Germany
235345,Gabriel Iancu,26,Romania
237010,Hanwen Deng,25,China PR
238085,Hikmet Çiftçi,22,Turkey
235236,Issam Jebali,28,Tunisia
233796,Jack Evans,22,Wales
234660,Jaílson Marques Siqueira,24,Brazil
234814,Jean Ruiz,22,France
235700,Jordan Green,25,England
234781,José Antonio Martínez Gil,27,Spain
236695,José Luis Muñoz León,22,Spain
236304,José Manuel Sánchez Guillén,24,Spain
237376,Juan José Nieto Zarzoso,25,Spain
231985,Keegan Rosenberry,26,United States
232873,Koki Machida,22,Japan
232562,Kosuke Nakamura,25,Japan
231868,Leonardo Ruiz,24,Colombia
239606,Lukas Scherff,23,Germany
232064,Marco Tumminello,21,Italy
235573,Marcus Godinho,23,Canada
236556,Martin Hongla,22,Cameroon
233169,Miki Yamane,26,Japan
234991,Moses Opondo,22,Uganda
233829,Namakoro Diallo,24,France
234382,Niklas Landgraf,24,Germany
238221,Nikola Tavares,21,Croatia
233383,Paul Kalambayi,20,England
233605,Pedro Guilherme Abreu dos Santos,22,Brazil
238856,Pedro Miguel Cunha Sá,26,Portugal
236621,Pierre-Yves Hamel,26,France
236706,Pontus Almqvist,20,Sweden
235943,Rafael Jesús Navarro Mazuelos,26,Spain
239050,Sad?k Çiftp?nar,27,Turkey
231947,Se Hun Oh,21,Korea Republic
232655,Simen Juklerød,26,Norway
237718,Steve Ambri,22,France
239835,Victor Mpindi Ekani,23,Cameroon
229045,Aboubakary Kanté,25,Gambia
222537,Ahmed Sayed,24,Egypt
229092,Aminu Umar,25,Nigeria
229949,Anderson José Lopes de Souza,26,Brazil
223867,Andreas Gruber,25,Austria
229354,Arianit Ferati,22,Germany
229542,Arthur Desmas,26,France
223255,Aslak Fonn Witry,24,Norway
225956,Babajide David Akintola,24,Nigeria
227855,Besard Sabovic,22,North Macedonia
224875,Bonke Innocent,24,Nigeria
222109,Chris Cadden,23,Scotland
229179,Christian Tabó,26,Uruguay
230269,Claudio Nuno Coíntra Calegari,24,Brazil
226127,Clément Depres,25,France
221095,Daniel Romera Andújar,24,Spain
229039,Diego Johannesson,26,Iceland
231614,Fabian Reese,22,Germany
230406,G. Pierre Paiva Souza,24,Brazil
228762,Giovanni Troupée,22,Netherlands
230850,Gojko Cimirot,27,Bosnia Herzegovina
229398,Harry McKirdy,23,England
222987,Hotaru Yamaguchi,29,Japan
226877,Ivo Tiago Santos Rodrigues,25,Portugal
229739,Jacek Góralski,27,Poland
222864,Jack Rose,25,England
229973,Jakub Piotrowski,22,Poland
226167,Jannik Dehm,24,Germany
229349,Jordan Thorniley,23,England
229073,Josh Dacres-Cogley,24,England
229702,Joshua Mees,24,Germany
231002,Jozo imunovi?,24,Bosnia Herzegovina
230198,Júlio César Pires Feitosa,20,Brazil
225139,Keagan Dolly,27,South Africa
229260,Kevin Bua,26,Switzerland
228716,Kevin Vázquez Comesaña,27,Spain
226781,Khiry Shelton,27,United States
229456,Lorenzo Dickmann,23,Italy
222477,Louis Reed,22,England
224335,Lucas Cueto,24,Germany
227847,Manjrekar James,26,Canada
231077,Martin Frýdek,27,Czech Republic
228245,Marvin Wanitzek,27,Germany
231356,Matthew Millar,23,Australia
225034,Michele Somma,24,Italy
224368,Moussa Doumbia,25,Mali
223573,Munir Mohand Mohamedi,31,Morocco
229107,Nathan De Medina,22,Belgium
229175,Niko Kijewski,24,Germany
230815,Osman Kakay,22,Sierra Leone
228505,Patrick Pentz,23,Austria
222224,Paul Anton,29,Romania
230289,Santiago André da Bruma Reis,24,Brazil
225077,Sondre Fet,23,Norway
227622,Stijn Spierings,23,Netherlands
222560,Themba Zwane,30,South Africa
225945,Thiago Maia Alencar,22,Brazil
222775,Tobias Pachonik,25,Germany
225169,Tony Mauricio,26,France
228225,Wes Harding,23,England
216755,Abner Felipe Souza de Almeida,24,Brazil
210358,Alberto Brignoli,28,Italy
215162,Alejandro Donatti,33,Argentina
215480,Aleksandar Boljevi?,24,Montenegro
218540,Ambroise Oyongo,29,Cameroon
220965,Anas Tahiri,25,Morocco
212592,Andrew Farrell,28,United States
205998,André Poko,27,Gabon
209769,Bilal Ba?aç?ko?lu,25,Turkey
210831,Birger Verstraete,26,Belgium
205892,Borys Tashchy,26,Ukraine
212509,Carlos Ascues,28,Peru
206106,Cenk ?ahin,25,Turkey
205956,Charles Dunne,27,Republic of Ireland
212273,Clinton Njie,25,Cameroon
215810,Cristiano Lombardi,23,Italy
205983,Damjan ?okovi?,30,Croatia
216191,Dankler Luís de Jesus Pedreira,28,Brazil
213938,Davide Biraschi,25,Italy
220837,Deiver Machado,26,Colombia
210110,Derik Osede Prieto,26,Spain
219942,Didier Delgado,27,Colombia
216751,Diego Bejarano,28,Bolivia
213114,Diego Rolán,26,Uruguay
216268,Duncan Watmore,25,England
219510,Ebenezer Ofori,25,Ghana
212618,Fernando Aristeguieta,28,Venezuela
210171,Filip Malbai?,27,Serbia
216815,Flávio da Silva Ramos,25,Brazil
213917,Fábio Rafael Rodrigues Cardoso,26,Portugal
219941,Gabriel Castellón,26,Chile
210129,Gerg? Lovrencsics,31,Hungary
216981,Gervane Kastaneer,24,Curacao
211302,Gianluca Lapadula,30,Italy
205752,Gwion Edwards,27,Wales
216155,Harry Cornick,25,England
220348,Isaac Carcelén Valencia,27,Spain
213670,Isak Ssewankambo,24,Sweden
205585,Jack Price,27,England
216793,Jean-David Beauguel,28,France
209937,Joaquín José Marín Ruz,30,Spain
205558,Joe Cracknell,26,England
209610,José Juan Vázquez,32,Mexico
211240,Julien Lopez,28,Algeria
212992,Jón Daði Böðvarsson,28,Iceland
213678,Kieran O'Hara,24,Republic of Ireland
206310,Larry Azouni,26,Tunisia
215076,Lorenzo Faravelli,27,Argentina
207924,Lucas Pedro Alves de Lima,28,Brazil
214350,Michael Rangel,29,Colombia
212487,Michael Rose,24,Scotland
220663,Mikkel Kallesøe,23,Denmark
213404,Pawe? Dawidowicz,25,Poland
210747,Salvador Ruíz Rodríguez,24,Spain
213729,Sondre Rossbach,24,Norway
217441,Sosha Makani,33,Iran
209660,Stefano Magnasco,27,Chile
206408,Terrence Boyd,29,United States
206142,Timothée Dieng,28,France
206536,Tom Naylor,29,England
193771,Aaron Wildig,28,England
204350,Aleksandar Trajkovski,27,North Macedonia
200898,Ali Crawford,28,Scotland
192665,Andreas Luthe,33,Germany
194963,André Felipe Ribeiro de Souza,29,Brazil
200962,André Renato Soares Martins,30,Portugal
193470,Arnaud Souquet,28,France
194678,Ashley Eastham,29,England
198128,Caio Canedo Corrêa,29,United Arab Emirates
199236,Chul Hong,29,Korea Republic
202663,Daryl Horgan,27,Republic of Ireland
205081,Diego Queiroz de Oliveira,30,Brazil
204709,Diego Rubio,27,Chile
198617,Dominick Drexler,30,Germany
192575,Emmanuel Badu,29,Ghana
199835,Emmanuel Emenike,30,Nigeria
193844,Francisco Portillo Soler,30,Spain
195096,Fransérgio Rodrigues Barbosa,29,Brazil
194795,Gonzalo Jara,34,Chile
199417,Harun Tekin,31,Turkey
197860,Ivo Daniel F. Mendonça Pinto,30,Portugal
200292,Jason Lowe,28,England
198235,Jon Taylor,27,England
202464,Jordan Clark,26,England
192490,Juan Villar Vázquez,32,Spain
194063,Ján Gregu,29,Slovakia
193765,Kawin Thamsatchanan,30,Thailand
194146,Kevin Long,29,Republic of Ireland
193187,Kyle Bennett,29,England
193376,Lalaïna Nomenjanahary,34,Madagascar
203175,Lee Burge,27,England
201049,Lorenzo Tonelli,30,Italy
199776,Luca Caldirola,29,Italy
194753,Luca Marrone,30,Italy
192906,Luis Miguel Rodríguez,35,Argentina
202457,Luuk Koopmans,26,Netherlands
204676,Luís Gustavo Evangelista Santos,27,Portugal
192937,Marc Vales González,30,Andorra
203161,Marcel Franke,27,Germany
192540,Mark Duffy,34,England
203979,Marvin Bakalorz,30,Germany
202106,Marvin Knoll,29,Germany
193062,Marvin Zeegelaar,29,Netherlands
204502,Matt Ingram,26,England
200826,Mauro Quiroga,30,Argentina
204785,Mikael Mandron,25,France
195412,Moisés Lima Magalhães,32,Brazil
201016,Oliver Sorg,30,Germany
197900,Pajtim Kasami,27,Switzerland
193264,Patrick Farkas,27,Austria
195087,Radosav Petrovi?,31,Serbia
204682,Rafael Guimarães Lopes,28,Portugal
198240,Raúl García Carnero,31,Spain
198817,Romain Amalfitano,30,France
204882,Ryan Williams,26,Australia
197975,Sam Morsy,28,Egypt
193185,Scott Malone,29,England
204515,Stephen Sama,27,Germany
199383,Timm Klose,32,Switzerland
203279,Wellington S. Sánchez Aguiar,27,Brazil
180432,A. Hernanes de Carvalho A. Lima,33,Brazil
177129,Adam Bodzek,34,Poland
189757,Aleksandar Prijovi?,30,Serbia
147621,Alexandr Samedov,33,Russia
172768,Andrew Surman,32,England
112712,Antônio Augusto Ribeiro Reis Junior,38,Brazil
155871,Bartosz Bia?kowski,32,Poland
170008,Ben Hamer,32,England
175789,Birkir Bjarnason,32,Iceland
190461,Björn Bergmann Sigurðarson,28,Iceland
188270,Bruno Ecuélé Manga,31,Gabon
155976,Charlie Adam,33,Scotland
183893,Claudio Yacob,32,Argentina
135479,Cristiano Marques Gomes,36,Brazil
163761,Curtis Davies,35,England
190494,Daniel Opare,29,Ghana
152997,Darío Cvitanich,36,Argentina
173533,David Button,31,England
147006,Diego Castro Giménez,37,Spain
183346,Fabian Frei,31,Switzerland
